out4-00013050.png: left: y=-3.0432710003501175x+96.53431605785022, right: y=2.2439071746749004x+-125.46923580533773, x:29, y:18
out4-00013100.png: left: y=-4.521852247386137x+122.84709431977899, right: y=2.3788998635616245x+-109.3585281758849, x:26, y:0
out4-00013150.png: left: y=-3.8877622345881857x+93.16568323968082, right: y=2.3316610095827923x+-145.96166646589325, x:26, y:30
out4-00013200.png: left: y=-4.027948574622692x+100.19273337059806, right: y=2.4780421799406933x+-159.55422838381932, x:25, y:29
out4-00013250.png: left: y=-3.5053201779841396x+88.19578254981622, right: y=2.4438031134454734x+-170.97582532700662, x:24, y:39
out4-00013300.png: left: y=-4.414869319519658x+70.64051094890509, right: y=2.443980291345329x+-174.74255082963293, x:32, y:54
out4-00013350.png: left: y=-2.830555487370827x+35.95817275829061, right: y=0.40813476936199555x+-17.542688941274516, x:34, y:76
random1-00013400.png: left: y=-2.0474001482123327x+96.07401666948037, right: y=7.449882213643487x+-492.78980993845516, x:0, y:0
random1-00013450.png: left: y=-2.0363357692665947x+93.39505728535984, right: y=7.258807249768309x+-473.0867077706917, x:0, y:0
random1-00013500.png: left: y=-1.8942822256457619x+93.1828127226171, right: y=9.58281069188679x+-663.4313470577305, x:0, y:0
random1-00013550.png: left: y=-1.753558039538078x+97.17971532240361, right: y=5.494286862359231x+-386.5975045591764, x:0, y:0
random1-00013600.png: left: y=-1.8692263412387744x+81.18692148284596, right: y=4.413758299607156x+-255.08561335457475, x:0, y:0
random1-00013650.png: left: y=-1.9318174793380012x+100.31058924106023, right: y=4.501676631529785x+-298.437976024525, x:0, y:0
random1-00013700.png: left: y=-1.924930805362474x+98.14792596399177, right: y=6.598989346680528x+-455.99263941547963, x:0, y:0
random1-00013750.png: left: y=-1.7759827690899637x+79.1208862448995, right: y=7.085554647867435x+-434.1241213074743, x:0, y:0
random1-00013800.png: left: y=-1.6811824425201543x+78.888998507017, right: y=8.666132451280573x+-550.5116588667804, x:0, y:0
random1-00013850.png: left: y=-1.6777644266256775x+78.9105015509903, right: y=8.41685316472865x+-525.9406179737181, x:0, y:0
random1-00013900.png: left: y=-1.6157229561415893x+77.27351138136638, right: y=10.935591229444013x+-702.5736100234925, x:0, y:0
random1-00013950.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014000.png: left: y=-1.7003476267029194x+123.02491045216625, right: y=9.856801909307867x+-880.3627684964189, x:0, y:0
random1-00014050.png: left: y=-1.7603372290226933x+121.79270740796281, right: y=0.7790210993584258x+-11.329166746858636, x:32, y:1
random1-00014100.png: left: y=-1.90120543377234x+119.52890477953454, right: y=-2.4283657307415387x+136.73674106071508, x:50, y:0
random1-00014150.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014200.png: left: y=-4.723690767149946x+127.65026220250104, right: y=2.292396873907159x+-100.17300095789797, x:40, y:0
random1-00014250.png: left: y=-3.878528915744658x+81.44788208335541, right: y=2.4030305244343393x+-92.83534447578839, x:0, y:0
random1-00014300.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014350.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014400.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014450.png: left: y=0.2188564658818471x+11.614407155909277, right: y=1.5428394502288092x+-48.55947133474918, x:0, y:9
random1-00014500.png: left: y=-2.3648197975416427x+115.71263799338449, right: y=1.8358293131572558x+-40.23504147433453, x:0, y:5
random1-00014550.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014600.png: left: y=-3.022190654108612x+115.20348027641562, right: y=3.0356265999257737x+-184.5365393704658, x:6, y:6
random1-00014650.png: left: y=-3.2267035468349383x+112.87766732935727, right: y=2.74554634200898x+-163.50264423461002, x:46, y:8
random1-00014700.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014750.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014800.png: left: invalid, right: invalid, x: invalud, y: invalid
random1-00014850.png: left: invalid, right: invalid, x: invalud, y: invalid
st1-00014900.png: left: y=-2.993220368651343x+122.89393164464313, right: y=2.8894000233909005x+-172.38473700397213, x:19, y:0
st1-00014950.png: left: y=-3.219008333742495x+128.6746972297102, right: y=2.8776359350998084x+-171.8148386289814, x:19, y:0
st1-00015000.png: left: y=-3.503655162917622x+126.26126904252257, right: y=2.7857183318953225x+-157.09693251993278, x:23, y:0
st1-00015050.png: left: y=-3.569228093423885x+123.33298989564351, right: y=2.7833894355504234x+-154.74820922871896, x:19, y:0
st1-00015100.png: left: y=-4.283118407604425x+118.03861579510146, right: y=2.760776998977059x+-136.50641975421902, x:33, y:7
st1-00015150.png: left: y=-4.024326432717964x+128.59847381459213, right: y=2.641957397240954x+-145.05579075756228, x:28, y:0
st1-00015200.png: left: y=-4.028206643737646x+128.96332118323724, right: y=2.6347719334628272x+-143.59601329235247, x:28, y:0
st1-00015250.png: left: y=-4.139222591625867x+118.58137274896076, right: y=2.6049932630009733x+-137.49371093973954, x:34, y:4
st1-00015300.png: left: y=-3.953437676797725x+111.43378651875439, right: y=2.4776943109106955x+-130.8349083769459, x:31, y:7
st1-00015350.png: left: y=-3.5211257366876985x+105.9411246981852, right: y=2.1322072850779965x+-112.00039659134825, x:30, y:11
st1-00015400.png: left: y=-3.106690577399926x+115.88909183492731, right: y=2.3016133853177054x+-140.55079339371838, x:28, y:13
st1-00015450.png: left: y=-4.793419159812789x+111.33272950077256, right: y=2.316831986097258x+-126.51872464371169, x:36, y:19
st1-00015500.png: left: y=-5.2114314219701745x+101.0536651963873, right: y=2.24702023988006x+-119.73502623688155, x:42, y:24
st2-00015550.png: left: y=-5.621336057836832x+127.21561418003165, right: y=2.017818968275967x+-82.13361281856977, x:38, y:0
st2-00015600.png: left: y=-5.576166608770452x+126.79991894529638, right: y=2.0150137235959353x+-81.56150400378144, x:38, y:0
st2-00015650.png: left: y=-5.2359166815214895x+131.4667624960651, right: y=2.011171950953417x+-83.73242318880241, x:37, y:0
st2-00015700.png: left: y=-5.382787231865111x+124.11672906814859, right: y=1.9949856373368906x+-79.00604170367663, x:41, y:0
st2-00015750.png: left: y=-5.6272424872589655x+124.2448414618728, right: y=2.0016690227317286x+-77.01474518382464, x:41, y:0
st2-00015800.png: left: y=-4.223721773619493x+108.00186822985216, right: y=2.0010458852856132x+-79.69006385528317, x:41, y:0
st2-00015850.png: left: y=-3.1279191658931222x+121.04526651203915, right: y=2.0326274092633283x+-100.09627255294414, x:31, y:0
st2-00015900.png: left: y=-3.883116306029727x+129.05036837204344, right: y=2.133960522992637x+-101.36818817632543, x:35, y:0
st2-00015950.png: left: y=-6.274363274537477x+132.8181973863697, right: y=2.1580659355829535x+-85.52126383724028, x:39, y:0
st2-00016000.png: left: y=-6.701737158717085x+124.24562457794607, right: y=2.342679618601979x+-93.58869873892588, x:42, y:0
st2-00016050.png: left: y=-7.408171874306177x+126.4252971388819, right: y=2.4365076851059944x+-101.7967373055847, x:44, y:0
st2-00016100.png: left: y=-7.1083953275695455x+138.1852044026177, right: y=2.3270918140861574x+-101.50229039356996, x:48, y:0
st2-00016150.png: left: y=-8.017187580809212x+122.84708742048373, right: y=1.9322510543554103x+-77.43916113750389, x:49, y:0
st2-00016200.png: left: y=-11.985690469574875x+123.71047513198108, right: y=1.3472242812529378x+-44.699467752672135, x:45, y:0
st2-00016250.png: left: invalid, right: invalid, x: invalud, y: invalid
st2-00016300.png: left: invalid, right: invalid, x: invalud, y: invalid
st2-00016350.png: left: invalid, right: invalid, x: invalud, y: invalid
st2-00016400.png: left: invalid, right: invalid, x: invalud, y: invalid
st2-00016450.png: left: y=-3.1660677685289715x+109.71688313836407, right: y=2.00521202189264x+-94.33900752489451, x:30, y:0
st2-00016500.png: left: y=-3.67406052027412x+130.50504911014832, right: y=2.0008158137619723x+-94.91068414912367, x:34, y:0
st2-00016550.png: left: y=-5.529499778964191x+132.37118713231536, right: y=1.980395698885883x+-80.55525907135215, x:38, y:1
st2-00016600.png: left: y=-6.3176678144794405x+127.44826340177697, right: y=1.9286519411969085x+-73.1517192862317, x:41, y:0
st2-00016650.png: left: y=-5.6923297036441225x+118.84635432778568, right: y=1.9517761114059395x+-76.7190761716304, x:41, y:0
st2-00016700.png: left: y=-5.441647073674911x+124.85468574945169, right: y=2.037243146339334x+-85.634954633771, x:39, y:0
st2-00016750.png: left: y=-5.343184273694811x+116.63770050208021, right: y=2.13080605463943x+-87.82447206497665, x:44, y:3
st2-00016800.png: left: y=-5.200421306048747x+123.70455913331327, right: y=2.1937596539179185x+-98.18014043522612, x:43, y:5
st2-00016850.png: left: y=-4.958096686798498x+111.83495198063024, right: y=2.2340417297731516x+-100.70677449856494, x:41, y:6
st2-00016900.png: left: y=-4.68522739980559x+112.14000550542374, right: y=1.9613141655930026x+-88.2853461721028, x:42, y:8
st2-00016950.png: left: y=-4.746799466165783x+127.29146689074521, right: y=2.0320412228862694x+-102.05187361579465, x:40, y:10
st2-00017000.png: left: y=-6.897772926778294x+106.43916769234345, right: y=1.977538447237686x+-85.98447909028, x:48, y:13
st2-00017050.png: left: y=-7.400982658959537x+115.3849710982659, right: y=1.93322281332734x+-88.22281644937314, x:47, y:17
st2-00017100.png: left: y=-6.465087281795508x+120.27971737323357, right: y=1.9765336054074738x+-94.88961867108787, x:43, y:15
st2-00017150.png: left: y=-6.703950085871432x+107.56172960281742, right: y=2.0153197985407423x+-94.61787049391175, x:41, y:17
st2-00017200.png: left: y=-6.436638631705419x+103.7633401653827, right: y=2.077303123132098x+-106.75268510908545, x:39, y:21
st2-00017250.png: left: y=-6.219956056553305x+98.06123423767671, right: y=2.0824107401099075x+-115.33340296301051, x:41, y:27
st2-00017300.png: left: y=-4.662946694362487x+92.84945688845374, right: y=1.995088006549324x+-128.0477896029471, x:39, y:38
st2-00017350.png: left: y=-5.832790445168298x+72.06568946796962, right: y=1.8791908597115594x+-126.38434163701092, x:44, y:53
st2-00017400.png: left: invalid, right: invalid, x: invalud, y: invalid
st2-00017450.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00017500.png: left: y=-5.227898355056704x+128.08851604804923, right: y=2.310050181556943x+-108.0834749394513, x:36, y:0
st3-00017550.png: left: y=-5.123765358588901x+124.97801112403151, right: y=2.3366193285192263x+-107.93276735974084, x:36, y:0
st3-00017600.png: left: y=-5.188189552544385x+121.75983477278419, right: y=2.337364828938203x+-107.36633680968005, x:38, y:0
st3-00017650.png: left: y=-5.21825407651943x+123.16704408006622, right: y=2.3279174737010133x+-106.2601493922123, x:38, y:0
st3-00017700.png: left: y=-5.034926151172896x+124.09825569738693, right: y=2.3214497527713656x+-106.19789982749907, x:39, y:0
st3-00017750.png: left: y=-4.6133878112795x+118.54429783925339, right: y=2.30122576070208x+-105.70766753573584, x:33, y:0
st3-00017800.png: left: y=-4.09962464948886x+121.61728157912164, right: y=2.059393861564146x+-95.22966482599202, x:32, y:0
st3-00017850.png: left: y=-2.756093585195126x+122.9700163006999, right: y=2.2322414703185913x+-128.08011634260097, x:25, y:0
st3-00017900.png: left: y=-4.8101478360291345x+130.02493783530954, right: y=2.2716552184589616x+-106.9450757618621, x:33, y:0
st3-00017950.png: left: y=-4.797399469322356x+121.25754834136951, right: y=2.3714651125800374x+-104.98952989002775, x:34, y:0
st3-00018000.png: left: y=-4.475567350150407x+123.91269148907578, right: y=2.4896189117528804x+-126.46518865535214, x:33, y:0
st3-00018050.png: left: y=-4.411759962049334x+120.95172675521817, right: y=2.598205368987464x+-131.61920732161752, x:35, y:0
st3-00018100.png: left: y=-4.162433353558565x+122.70054823287417, right: y=2.754452578209154x+-145.53883387004893, x:33, y:0
st3-00018150.png: left: y=-4.080165103407255x+125.22003873691544, right: y=2.6757794479190404x+-148.0684524330923, x:33, y:0
st3-00018200.png: left: y=-2.4842566226320595x+97.30994361963234, right: y=1.9346691416172925x+-98.25805101201013, x:31, y:0
st3-00018250.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018300.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018350.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018400.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018450.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018500.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018550.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018600.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018650.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018700.png: left: invalid, right: invalid, x: invalud, y: invalid
st3-00018750.png: left: y=-2.122623139351012x+83.03054470131605, right: y=2.4252763401699564x+-121.34682458086701, x:38, y:0
st3-00018800.png: left: y=-2.7396776240595795x+118.89391715125076, right: y=2.246910461828464x+-141.87091046182846, x:22, y:7
st3-00018850.png: left: y=-3.4158604503883643x+127.65538957289472, right: y=2.26703915133009x+-138.96992230444536, x:19, y:8
st3-00018900.png: left: y=-4.707046174806739x+112.51236560732158, right: y=2.3132871772372696x+-127.37656525879872, x:26, y:12
st3-00018950.png: left: y=-4.814562014844407x+114.8704682904625, right: y=2.2105018837557546x+-124.2283571816279, x:33, y:10
st3-00019000.png: left: y=-4.849961722806556x+116.33478398349094, right: y=2.1951767285171915x+-122.57660018180849, x:33, y:8
st3-00019050.png: left: y=-4.861786572754206x+104.0313880038012, right: y=2.2007899784551332x+-117.81849358653852, x:34, y:23
st3-00019100.png: left: y=-4.936522354810301x+105.34554026283521, right: y=2.186648388804403x+-117.50229952234824, x:35, y:18
st3-00019150.png: left: y=-4.680708833402306x+109.41464914700876, right: y=2.148386718978743x+-123.11126076008671, x:32, y:20
st3-00019200.png: left: y=-4.725220395253374x+95.00676551739612, right: y=2.170642404393703x+-127.76322204947512, x:34, y:28
st3-00019250.png: left: y=-4.8433642941191195x+86.59308264276592, right: y=2.1527447871809358x+-133.87495268554125, x:36, y:37
st3-00019300.png: left: y=-4.731414273477306x+74.21435011947166, right: y=2.2144956964480556x+-152.93127954903636, x:33, y:50
st3-00019350.png: left: y=-4.427020357803823x+57.89623689080811, right: y=2.4204731787303895x+-194.64862965565783, x:34, y:70
st3-00019400.png: left: y=-6.0127640845070465x+39.90536971830986, right: y=0.02247191011235954x+1.9999999999999998, x:36, y:86
st3-00019450.png: left: y=-5.849391955098223x+38.91580916744622, right: y=2.6428571428570677x+-228.4999999999931, x:36, y:86
st4-00019500.png: left: y=-5.176507668555982x+124.79045690811087, right: y=2.227741563337559x+-95.71552242395092, x:39, y:0
st4-00019550.png: left: y=-4.916850891044442x+132.31700879765398, right: y=2.2584793695607748x+-103.07762140375388, x:35, y:0
st4-00019600.png: left: y=-5.082453179115321x+124.66214269401891, right: y=2.286044634906501x+-99.3633542965272, x:40, y:0
st4-00019650.png: left: y=-5.0382004084448x+123.70408715292335, right: y=2.2896043306718523x+-100.21304156771816, x:41, y:0
st4-00019700.png: left: y=-5.0052611680095485x+124.16953361955258, right: y=2.1238836186950483x+-92.15996355853758, x:40, y:0
st4-00019750.png: left: y=-4.817097305536434x+129.37082370439572, right: y=1.8992006387908347x+-77.26915499840733, x:37, y:0
st4-00019800.png: left: y=-6.821105481049355x+121.39891384579177, right: y=1.9353849097518978x+-66.31278780534471, x:42, y:0
st4-00019850.png: left: y=-5.5866515941494x+124.41034928251739, right: y=2.028526951923595x+-80.96648141153614, x:37, y:0
st4-00019900.png: left: y=-5.5119183917649135x+122.68353085579315, right: y=2.082375807302529x+-83.11043689089253, x:36, y:0
st4-00019950.png: left: y=-5.626579589623064x+123.97610051523098, right: y=2.05997026028925x+-81.49184272679305, x:38, y:0
st4-00020000.png: left: y=-5.6319947998066375x+123.42281608305292, right: y=2.036256877107397x+-80.45209353844004, x:38, y:0
st4-00020050.png: left: y=-5.499490407429459x+124.48620430993019, right: y=2.046493513850337x+-82.69642553673597, x:35, y:0
st4-00020100.png: left: y=-5.510404350910377x+131.7246393946559, right: y=2.0542456231686246x+-86.77063187479983, x:36, y:0
st4-00020150.png: left: y=-6.361658773879705x+128.06633699515697, right: y=2.035107857944143x+-80.01905057328365, x:39, y:0
st4-00020200.png: left: y=-6.211295016202629x+130.39914901820393, right: y=2.110404825655567x+-88.04473784849054, x:29, y:0
st4-00020250.png: left: y=-4.452679952022432x+111.41880663015367, right: y=2.157371537168336x+-95.01301074482865, x:23, y:0
st4-00020300.png: left: y=-2.593602024414613x+133.07823699986966, right: y=2.2057051058587755x+-139.23505863591654, x:9, y:0
st4-00020350.png: left: y=-3.865184637028944x+114.96053418463268, right: y=2.151870463428252x+-97.56448911222779, x:31, y:0
st4-00020400.png: left: y=-2.1474780888722154x+84.15868089895301, right: y=2.320573060622813x+-88.85139519792342, x:40, y:0
st4-00020450.png: left: y=-0.1524331051297849x+60.272517933638504, right: y=2.2544807416190906x+-94.3375321541276, x:34, y:0
st4-00020500.png: left: y=-1.17138504506792x+72.06263610706927, right: y=2.1818373493975907x+-80.39484939759036, x:44, y:0
st4-00020550.png: left: y=-3.3297736605177306x+99.93823061648081, right: y=1.982889263768186x+-76.82905828831736, x:41, y:0
st4-00020600.png: left: y=-3.0023479291178075x+114.73352529142204, right: y=2.0355310648537x+-96.23222879259076, x:22, y:0
st4-00020650.png: left: y=-4.353278737231702x+135.5980456002357, right: y=2.0278282091857394x+-92.73994961751272, x:20, y:0
st4-00020700.png: left: y=-5.511410013446678x+127.89530860508458, right: y=2.093351137386133x+-85.86237258609707, x:25, y:0
st4-00020750.png: left: y=-5.130905933125153x+128.95772429037575, right: y=2.2339157888610837x+-96.40693886722661, x:31, y:0
st4-00020800.png: left: y=-5.538908792810296x+123.87501518095699, right: y=2.30968894287141x+-95.99945300622167, x:39, y:0
st4-00020850.png: left: y=-5.1537690586842215x+118.91644875734845, right: y=2.336215667333731x+-98.4583616588476, x:39, y:0
st4-00020900.png: left: y=-4.812022502852201x+111.77543569770643, right: y=2.417205397376834x+-109.99822269214307, x:35, y:5
st4-00020950.png: left: y=-4.416196802900341x+109.63773235463418, right: y=2.530343992950994x+-122.31137065202135, x:32, y:8
st4-00021000.png: left: y=-3.7155610421675056x+102.24018365711568, right: y=2.7526487702473594x+-144.26071836151962, x:29, y:11
st4-00021050.png: left: y=-3.2925895082946437x+96.48368986870909, right: y=2.8131340005581937x+-152.56401889514024, x:30, y:11
st4-00021100.png: left: y=-2.718486389093639x+105.27890230764872, right: y=2.1857820160068835x+-127.80388431307534, x:30, y:11
st4-00021150.png: left: y=-3.0216835321097015x+120.10219350218668, right: y=1.8738779791587847x+-110.18194793135459, x:23, y:14
st4-00021200.png: left: y=-5.2941785312539515x+113.76065483203206, right: y=1.9725663480261628x+-96.22471454978755, x:33, y:16
st4-00021250.png: left: y=-5.6861254687341685x+107.00613154960986, right: y=1.981529249914016x+-97.56394803489343, x:35, y:20
st4-00021300.png: left: y=-5.5546390523135605x+100.31765781523292, right: y=2.0163502789490164x+-105.87521864815595, x:35, y:25
st4-00021350.png: left: y=-4.9361431501918736x+97.81938979307954, right: y=2.0441767624961877x+-117.7915943555765, x:30, y:33
st4-00021400.png: left: y=-5.249756630744793x+85.67542226700596, right: y=2.0948763168886617x+-126.65833758759916, x:32, y:41
st4-00021450.png: left: y=-5.452517985611511x+70.87625899280572, right: y=2.1557868897172465x+-143.5029851198593, x:35, y:54
st4-00021500.png: left: y=-6.32286275209709x+53.259146885597, right: y=2.695708712613787x+-209.19375812743854, x:39, y:74
st4-00021550.png: left: invalid, right: invalid, x: invalud, y: invalid
st5-00021600.png: left: y=-5.018816538747218x+123.92820004951727, right: y=2.1116044540086385x+-92.68293941567616, x:38, y:0
st5-00021650.png: left: y=-5.019066548881038x+123.8443757361602, right: y=2.117426237514724x+-93.19053752525791, x:38, y:0
st5-00021700.png: left: y=-4.928740743848469x+125.20326823435641, right: y=2.1092423282339103x+-92.9196523943153, x:37, y:0
st5-00021750.png: left: y=-5.167350589972596x+125.27174947108354, right: y=2.053477072355645x+-84.59935434698173, x:41, y:0
st5-00021800.png: left: y=-5.315605830151998x+125.05991115766989, right: y=2.0598801974211507x+-84.09492104560088, x:44, y:0
st5-00021850.png: left: y=-5.062087758476083x+113.10281402837846, right: y=1.9272280902083934x+-74.87386811304593, x:47, y:0
st5-00021900.png: left: y=-2.817892718348303x+127.2946098452035, right: y=1.9372471293551088x+-105.18518507488021, x:25, y:0
st5-00021950.png: left: y=-4.2551162280166865x+130.6459009195795, right: y=2.0782280195302762x+-95.47585444955271, x:36, y:0
st5-00022000.png: left: y=-7.476369391456204x+121.43450681757118, right: y=2.119367882904857x+-76.79393956784989, x:38, y:0
st5-00022050.png: left: y=-4.772053410974173x+138.2434747564471, right: y=2.331783420006118x+-113.56087148635328, x:23, y:0
st5-00022100.png: left: y=-4.696490088703231x+128.2788312233242, right: y=2.659944805132757x+-133.54851137167148, x:31, y:0
st5-00022150.png: left: y=-4.622310077020133x+115.38024262366109, right: y=2.6334582630483734x+-135.5494463880087, x:38, y:0
st5-00022200.png: left: y=-4.314092941019487x+115.1864954926905, right: y=2.034689764489577x+-103.75860520655166, x:33, y:0
st5-00022250.png: left: invalid, right: invalid, x: invalud, y: invalid
st5-00022300.png: left: invalid, right: invalid, x: invalud, y: invalid
st5-00022350.png: left: invalid, right: invalid, x: invalud, y: invalid
st5-00022400.png: left: y=-2.9540210846491672x+102.83033275800092, right: y=2.04702294608984x+-91.74886325596968, x:38, y:0
st5-00022450.png: left: y=-3.348720438527803x+124.57789819890371, right: y=2.0069012515011466x+-97.2487703280815, x:30, y:0
st5-00022500.png: left: y=-5.553174230457244x+133.5203432523588, right: y=1.99750675482723x+-81.6742965094568, x:36, y:0
st5-00022550.png: left: y=-5.896920616834152x+125.25149492753965, right: y=1.973556881963875x+-80.92103778780307, x:36, y:0
st5-00022600.png: left: y=-5.4552805878543005x+118.61894141504486, right: y=2.0822326797466806x+-83.89990560281453, x:32, y:0
st5-00022650.png: left: y=-5.476302419733131x+121.97474723783822, right: y=2.079433954098928x+-87.56944881208257, x:37, y:0
st5-00022700.png: left: y=-4.998314964791464x+118.33828480825727, right: y=2.1459432495348696x+-95.10904286394808, x:38, y:0
st5-00022750.png: left: y=-3.924776375668536x+115.36978726953522, right: y=2.2745269907451275x+-107.36906566853023, x:26, y:0
st5-00022800.png: left: y=-2.9253810659601482x+121.48527393948329, right: y=2.6106785694298638x+-149.9967642754299, x:14, y:0
st5-00022850.png: left: y=-2.728060630466714x+110.99830051912936, right: y=3.1050445535391638x+-186.726755920641, x:25, y:3
st5-00022900.png: left: y=-2.333844654188782x+108.33459437666721, right: y=3.264003833689632x+-209.49121014675555, x:25, y:5
st5-00022950.png: left: y=-3.263852969856273x+117.18001441471993, right: y=2.59756913461619x+-147.47093721020067, x:22, y:4
st5-00023000.png: left: y=-3.852993454890176x+119.54730833619072, right: y=2.1425053294565397x+-112.70372219793083, x:26, y:7
st5-00023050.png: left: y=-5.9873055809698075x+120.05100640439152, right: y=2.0974724856455667x+-98.63683481669253, x:39, y:8
st5-00023100.png: left: y=-6.176404798190847x+116.92802713730887, right: y=2.0863790004179465x+-100.41050668917357, x:36, y:12
st5-00023150.png: left: y=-6.6001086527064405x+113.00088897668901, right: y=2.0216468520908246x+-101.18599159825358, x:39, y:19
st5-00023200.png: left: y=-5.650605745541672x+103.06119612142037, right: y=2.1166713166104447x+-117.49684226545251, x:31, y:27
st5-00023250.png: left: y=-3.789620796027388x+92.94781054849146, right: y=2.1630444774701627x+-141.86235808730035, x:26, y:36
st5-00023300.png: left: y=-4.139108933559226x+94.62687852007875, right: y=2.1485283845267986x+-141.2421680605636, x:26, y:38
st6-00023350.png: left: y=-6.087178167348031x+128.37770606693525, right: y=2.229560962570816x+-92.46520667354713, x:30, y:0
st6-00023400.png: left: y=-5.243477122315862x+131.1457529876684, right: y=2.3039909484359313x+-105.82878470257906, x:31, y:0
st6-00023450.png: left: y=-4.869763711082291x+119.67120964236874, right: y=2.4871587010886245x+-120.36265025518979, x:31, y:3
st6-00023500.png: left: y=-5.361320848690107x+122.38010758043625, right: y=2.3808292880125954x+-108.96780313612328, x:33, y:1
st6-00023550.png: left: y=-5.004639319101437x+107.72660283242641, right: y=2.3803984873172013x+-112.92605053004253, x:38, y:4
st6-00023600.png: left: y=-2.524999389922366x+112.78697203085825, right: y=2.0871368225009754x+-131.04156906212643, x:22, y:8
st6-00023650.png: left: y=-3.756175665835519x+134.68132019682685, right: y=1.9192591525093263x+-97.41196003348998, x:26, y:2
st6-00023700.png: left: y=-5.698477381452665x+107.00669408823292, right: y=1.926634745029064x+-93.79868897902976, x:36, y:18
st6-00023750.png: left: y=-5.306741058416956x+102.80555439896744, right: y=2.016172374700835x+-104.58606138644335, x:36, y:22
st6-00023800.png: left: y=-5.424001514291124x+95.9058300208215, right: y=1.9939603666456378x+-107.03745314877352, x:41, y:27
st6-00023850.png: left: y=-5.150137573844783x+89.46370478271423, right: y=2.0542785494914217x+-117.3010960525204, x:32, y:35
st6-00023900.png: left: y=-4.19681533117292x+88.83887813862403, right: y=2.1474977156111614x+-142.11372741969478, x:25, y:42
st6-00023950.png: left: y=-3.7963224600041565x+71.20504882609599, right: y=2.284877389728273x+-169.34202045780867, x:23, y:57
st6-00024000.png: left: y=-8.709723546234503x+50.58007626310771, right: y=4.092553657468243x+-364.74332019272873, x:25, y:79
st6-00024050.png: left: y=-7.613821138211381x+28.284552845528445, right: y=3.0358312113495862x+-263.1958287862257, x:28, y:86
st6-00024100.png: left: y=-8.136536631779261x+28.950047573739297, right: y=3.207875457875468x+-280.67216117216225, x:28, y:86
st7-00024150.png: left: y=-6.649133145768379x+130.44192456847387, right: y=1.8473003716041296x+-70.45135754640468, x:38, y:0
st7-00024200.png: left: y=-6.388274649082129x+122.55040662361017, right: y=1.8413941881617613x+-68.05394141517795, x:40, y:0
st7-00024250.png: left: y=-6.260262592478339x+124.90686680413265, right: y=1.86860007160759x+-69.69209070740935, x:40, y:0
st7-00024300.png: left: y=-6.327749278614944x+124.67265149086242, right: y=1.8443852632742959x+-67.16815643487715, x:42, y:0
st7-00024350.png: left: y=-5.517611784894818x+116.99243198426622, right: y=2.33673722284904x+-94.46762925334527, x:46, y:0
st7-00024400.png: left: y=-2.8679538187202804x+118.4763891549013, right: y=2.0698963493248286x+-109.8075719278008, x:31, y:0
st7-00024450.png: left: y=-4.1258505870397x+132.34652084728538, right: y=2.1067801755881885x+-99.77749420971672, x:30, y:0
st7-00024500.png: left: y=-6.98882552077382x+130.77272029850846, right: y=2.0105558480670083x+-77.70774290532549, x:42, y:0
st7-00024550.png: left: y=-4.82547460449625x+105.83559533721893, right: y=2.0828552143098196x+-118.19785690178858, x:39, y:27
st7-00024600.png: left: y=-6.273940776992662x+78.18450138846882, right: y=2.1092666082564557x+-118.06205225995984, x:41, y:39
st7-00024650.png: left: y=-6.60939175540537x+71.70021696301652, right: y=2.4465787015413336x+-163.32514012143847, x:42, y:53
st7-00024700.png: left: invalid, right: invalid, x: invalud, y: invalid
st7-00024750.png: left: invalid, right: invalid, x: invalud, y: invalid
turn1-00024800.png: left: y=-4.780000902011487x+133.09590937791276, right: y=2.2512322568922083x+-112.91660023147284, x:27, y:0
turn1-00024850.png: left: y=-4.749490700320131x+133.11929077263625, right: y=2.2614708714643985x+-113.94308327433043, x:27, y:0
turn1-00024900.png: left: y=-4.909042890856316x+130.67573330231974, right: y=2.2453466380612825x+-107.53857094957681, x:29, y:0
turn1-00024950.png: left: y=-4.993568492242411x+126.6677496353269, right: y=2.271485041740371x+-106.29995461316447, x:32, y:0
turn1-00025000.png: left: y=-5.100206549074851x+127.58080044248175, right: y=2.289596185603829x+-108.01012206922448, x:34, y:0
turn1-00025050.png: left: y=-5.07709903144674x+124.69156791943394, right: y=2.2768250872410296x+-105.80141347598608, x:35, y:0
